Date,Time,X,X Dev,Y,Y Dev
30-Jan-25,10:01:58 PM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,10:02:03 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:02:08 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:02:13 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:02:18 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:02:23 PM,0.044,0.0005,0.0962,0.0002
30-Jan-25,10:02:28 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:02:33 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:02:38 PM,0.0438,0.0003,0.0956,-0.0004
30-Jan-25,10:02:43 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:02:48 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:02:53 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:02:58 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:03:03 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:03:08 PM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,10:03:13 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:03:18 PM,0.0437,0.0002,0.0955,-0.0005
30-Jan-25,10:03:23 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:03:28 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:03:33 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:03:38 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:03:43 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:03:48 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:03:53 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:03:58 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:04:03 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:04:08 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:04:13 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:04:18 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:04:23 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:04:28 PM,0.0438,0.0003,0.0957,-0.0003
30-Jan-25,10:04:33 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:04:38 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:04:43 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:04:48 PM,0.0438,0.0003,0.0957,-0.0003
30-Jan-25,10:04:53 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:04:58 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:05:03 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:05:08 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:05:13 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:05:18 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:05:23 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:05:28 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:05:33 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:05:38 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:05:43 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:05:48 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:05:53 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:05:58 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:06:03 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:06:08 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:06:13 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:06:18 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:06:23 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:06:28 PM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,10:06:33 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:06:38 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:06:43 PM,0.0438,0.0003,0.0964,0.0004
30-Jan-25,10:06:48 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:06:54 PM,0.0438,0.0003,0.0964,0.0004
30-Jan-25,10:06:59 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:07:04 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:07:09 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:07:14 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:07:19 PM,0.0439,0.0004,0.0958,-0.0002
30-Jan-25,10:07:24 PM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,10:07:29 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:07:34 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:07:39 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:07:44 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:07:49 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:07:54 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:07:59 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:08:04 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:08:09 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:08:14 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:08:19 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:08:24 PM,0.0438,0.0003,0.0959,-0.0001
30-Jan-25,10:08:29 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:08:34 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:08:39 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:08:44 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:08:49 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:08:54 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:08:59 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:09:04 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:09:09 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:09:14 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:09:19 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:09:24 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:09:29 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:09:34 PM,0.044,0.0005,0.096,0
30-Jan-25,10:09:39 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:09:44 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:09:49 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:09:54 PM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,10:09:59 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:10:04 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:10:09 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:10:14 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:10:19 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:10:24 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:10:29 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:10:34 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:10:39 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:10:44 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:10:49 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:10:54 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:10:59 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:11:04 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:11:09 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:11:14 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:11:19 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:11:24 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:11:29 PM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,10:11:34 PM,0.044,0.0005,0.096,0
30-Jan-25,10:11:39 PM,0.0441,0.0006,0.0958,-0.0002
30-Jan-25,10:11:44 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:11:49 PM,0.0438,0.0003,0.0957,-0.0003
30-Jan-25,10:11:54 PM,0.0438,0.0003,0.0959,-0.0001
30-Jan-25,10:11:59 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:12:04 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:12:09 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:12:14 PM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,10:12:19 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:12:24 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:12:29 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:12:34 PM,0.044,0.0005,0.096,0
30-Jan-25,10:12:39 PM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,10:12:44 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:12:49 PM,0.044,0.0005,0.0959,-0.0001
30-Jan-25,10:12:54 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:12:59 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:13:04 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:13:09 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:13:14 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:13:19 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:13:24 PM,0.044,0.0005,0.0962,0.0002
30-Jan-25,10:13:29 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:13:34 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:13:39 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:13:44 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:13:49 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:13:54 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:13:59 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:14:04 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:14:09 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:14:14 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:14:19 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:14:24 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:14:29 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:14:34 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:14:39 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:14:44 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:14:49 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:14:54 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:14:59 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:15:04 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:15:09 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:15:14 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:15:19 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:15:24 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:15:29 PM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,10:15:34 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:15:39 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:15:44 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:15:49 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:15:54 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:15:59 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:16:04 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:16:09 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:16:14 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:16:19 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:16:24 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:16:29 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:16:34 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:16:39 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:16:44 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:16:49 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:16:54 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:16:59 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:17:04 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:17:09 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:17:14 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:17:19 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:17:24 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:17:29 PM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,10:17:35 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:17:40 PM,0.044,0.0005,0.0962,0.0002
30-Jan-25,10:17:45 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:17:50 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:17:55 PM,0.044,0.0005,0.0962,0.0002
30-Jan-25,10:18:00 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:18:05 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:18:10 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:18:15 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:18:20 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:18:25 PM,0.044,0.0005,0.096,0
30-Jan-25,10:18:30 PM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,10:18:35 PM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,10:18:40 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:18:45 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:18:50 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:18:55 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:19:00 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:19:05 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:19:10 PM,0.0438,0.0003,0.0958,-0.0002
30-Jan-25,10:19:15 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:19:20 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:19:25 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:19:30 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:19:35 PM,0.0438,0.0003,0.0959,-0.0001
30-Jan-25,10:19:40 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:19:45 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:19:50 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:19:55 PM,0.0438,0.0003,0.0964,0.0004
30-Jan-25,10:20:00 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:20:05 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:20:10 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:20:15 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:20:20 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:20:25 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:20:30 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:20:35 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:20:40 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:20:45 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:20:50 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:20:55 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:21:00 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:21:05 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:21:10 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:21:15 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:21:20 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:21:25 PM,0.044,0.0005,0.0962,0.0002
30-Jan-25,10:21:30 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:21:35 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:21:40 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:21:45 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:21:50 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:21:55 PM,0.0438,0.0003,0.0959,-0.0001
30-Jan-25,10:22:00 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:22:05 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:22:10 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:22:15 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:22:20 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:22:25 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:22:30 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:22:35 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:22:40 PM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,10:22:45 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:22:50 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:22:55 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:23:00 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:23:05 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:23:10 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:23:15 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:23:20 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:23:25 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:23:30 PM,0.0438,0.0003,0.0959,-0.0001
30-Jan-25,10:23:35 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:23:40 PM,0.044,0.0005,0.0959,-0.0001
30-Jan-25,10:23:45 PM,0.0439,0.0004,0.0958,-0.0002
30-Jan-25,10:23:50 PM,0.0441,0.0006,0.0957,-0.0003
30-Jan-25,10:23:55 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:24:00 PM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,10:24:05 PM,0.044,0.0005,0.0962,0.0002
30-Jan-25,10:24:10 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:24:15 PM,0.0437,0.0002,0.0965,0.0005
30-Jan-25,10:24:20 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:24:25 PM,0.0441,0.0006,0.0959,-0.0001
30-Jan-25,10:24:30 PM,0.0439,0.0004,0.0945,-0.0015
30-Jan-25,10:24:35 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:24:40 PM,0.0441,0.0006,0.0958,-0.0002
30-Jan-25,10:24:45 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:24:50 PM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,10:24:55 PM,0.044,0.0005,0.096,0
30-Jan-25,10:25:00 PM,0.0441,0.0006,0.0957,-0.0003
30-Jan-25,10:25:05 PM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,10:25:10 PM,0.0439,0.0004,0.0958,-0.0002
30-Jan-25,10:25:15 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:25:20 PM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,10:25:25 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:25:30 PM,0.044,0.0005,0.0962,0.0002
30-Jan-25,10:25:35 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:25:40 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:25:45 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:25:50 PM,0.0438,0.0003,0.0965,0.0005
30-Jan-25,10:25:55 PM,0.044,0.0005,0.096,0
30-Jan-25,10:26:00 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:26:05 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:26:10 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:26:15 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:26:20 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:26:25 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:26:30 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:26:35 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:26:40 PM,0.0438,0.0003,0.0959,-0.0001
30-Jan-25,10:26:45 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:26:50 PM,0.044,0.0005,0.096,0
30-Jan-25,10:26:55 PM,0.044,0.0005,0.0962,0.0002
30-Jan-25,10:27:00 PM,0.044,0.0005,0.0963,0.0003
30-Jan-25,10:27:05 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:27:10 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:27:15 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:27:20 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:27:25 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:27:30 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:27:35 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:27:40 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:27:45 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:27:50 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:27:55 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:28:00 PM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,10:28:05 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:28:10 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:28:15 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:28:20 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:28:25 PM,0.044,0.0005,0.0962,0.0002
30-Jan-25,10:28:30 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:28:35 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:28:40 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:28:45 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:28:50 PM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,10:28:55 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:29:00 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:29:05 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:29:10 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:29:15 PM,0.0437,0.0002,0.0961,0.0001
30-Jan-25,10:29:20 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:29:26 PM,0.0438,0.0003,0.0958,-0.0002
30-Jan-25,10:29:30 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:29:35 PM,0.044,0.0005,0.0962,0.0002
30-Jan-25,10:29:41 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:29:46 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:29:51 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:29:56 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:30:01 PM,0.0438,0.0003,0.0962,0.0002
30-Jan-25,10:30:06 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:30:11 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:30:16 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:30:21 PM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,10:30:26 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:30:31 PM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:30:36 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:30:41 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:30:46 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:30:51 PM,0.044,0.0005,0.0958,-0.0002
30-Jan-25,10:30:56 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:31:01 PM,0.044,0.0005,0.0956,-0.0004
30-Jan-25,10:31:06 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:31:11 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:31:16 PM,0.0438,0.0003,0.0959,-0.0001
30-Jan-25,10:31:21 PM,0.0439,0.0004,0.0958,-0.0002
30-Jan-25,10:31:26 PM,0.0438,0.0003,0.0958,-0.0002
30-Jan-25,10:31:31 PM,0.044,0.0005,0.0958,-0.0002
30-Jan-25,10:31:36 PM,0.044,0.0005,0.0959,-0.0001
30-Jan-25,10:31:41 PM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,10:31:46 PM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,10:31:51 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:31:56 PM,0.0438,0.0003,0.0957,-0.0003
30-Jan-25,10:32:01 PM,0.0438,0.0003,0.0956,-0.0004
30-Jan-25,10:32:06 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:32:11 PM,0.0438,0.0003,0.0955,-0.0005
30-Jan-25,10:32:16 PM,0.0438,0.0003,0.0966,0.0006
30-Jan-25,10:32:21 PM,0.0441,0.0006,0.0954,-0.0006
30-Jan-25,10:32:26 PM,0.0438,0.0003,0.0957,-0.0003
30-Jan-25,10:32:31 PM,0.044,0.0005,0.0952,-0.0008
30-Jan-25,10:32:36 PM,0.0438,0.0003,0.0959,-0.0001
30-Jan-25,10:32:41 PM,0.0439,0.0004,0.096,0
30-Jan-25,10:32:46 PM,0.044,0.0005,0.0961,0.0001
30-Jan-25,10:32:51 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:32:56 PM,0.0438,0.0003,0.096,0
30-Jan-25,10:33:01 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:33:06 PM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,10:33:11 PM,0.0438,0.0003,0.0955,-0.0005
30-Jan-25,10:33:16 PM,0.0438,0.0003,0.0961,0.0001
30-Jan-25,10:33:21 PM,0.044,0.0005,0.0956,-0.0004
30-Jan-25,10:33:26 PM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,10:33:31 PM,0.0437,0.0002,0.0963,0.0003
30-Jan-25,10:33:36 PM,0.0439,0.0004,0.0955,-0.0005
30-Jan-25,10:33:41 PM,0.044,0.0005,0.096,0
30-Jan-25,10:33:46 PM,0.0438,0.0003,0.0963,0.0003
30-Jan-25,10:33:51 PM,0.044,0.0005,0.0961,0.0001
